PTMO_wt_frac,Nylon610_wt_frac,Tg_K,Tm_K,E_MPa,k_W_mK
0.01,0.99,320.7547169811321,492.21,2628.3073592123887,0.2776
0.01321608040201005,0.98678391959799,320.03923501675456,491.6343216080402,2575.3588815202033,0.27682814070351763
0.0164321608040201,0.9835678391959799,319.3269378853291,491.0586432160804,2523.477075608277,0.2760562814070352
0.01964824120603015,0.9803517587939699,318.61780436905474,490.48296482412064,2472.640452876059,0.27528442211055276
0.0228643216080402,0.9771356783919598,317.9118134381878,489.9072864321608,2422.827957620886,0.2745125628140704
0.026080402010050255,0.9739195979899498,317.20894424896244,489.331608040201,2374.0189583170372,0.273740703517588
0.0292964824120603,0.9707035175879397,316.50917614153957,488.75592964824125,2326.193239070509,0.2729688442211055
0.032512562814070355,0.9674874371859297,315.81248863798277,488.1802512562814,2279.3309912459044,0.27219698492462313
0.0357286432160804,0.9642713567839196,315.1188614402604,487.6045728643216,2233.412805262034,0.27142512562814075
0.038944723618090454,0.9610552763819096,314.4282744282744,487.02889447236186,2188.4196625527675,0.27065326633165837
0.04216080402010051,0.9578391959798995,313.74070765791487,486.45321608040206,2144.3329276898617,0.2698814070351759
0.045376884422110554,0.9546231155778895,313.05614135914004,485.8775376884422,2101.1343406644733,0.2691095477386935
0.04859296482412061,0.9514070351758794,312.3745559340814,485.3018592964824,2058.806009324146,0.2683376884422111
0.051809045226130654,0.9481909547738694,311.6959319551734,484.72618090452266,2017.3304019621883,0.2675658291457287
0.05502512562814071,0.9449748743718593,311.02025016330776,484.1505025125628,1976.6903400563117,0.26679396984924625
0.058241206030150754,0.9417587939698493,310.3474914660113,483.574824120603,1936.8689911535719,0.26602211055276387
0.06145728643216081,0.9385427135678392,309.67763693564785,482.99914572864327,1897.849861898648,0.26525025125628143
0.06467336683417085,0.9353266331658292,309.0106678076429,482.4234673366835,1859.6167912025421,0.26447839195979905
0.0678894472361809,0.9321105527638192,308.3465654787318,481.8477889447236,1822.1539435489453,0.2637065326633167
0.07110552763819096,0.928894472361809,307.68531150522966,481.2721105527638,1785.4458024354,0.2629346733668342
0.074321608040201,0.925678391959799,307.0268876013241,480.696432160804,1749.4771639466405,0.26216281407035175
0.07753768844221105,0.9224623115577889,306.3712756373898,480.12075376884417,1714.2331304573552,0.26139095477386937
0.0807537688442211,0.9192462311557789,305.7184576383241,479.54507537688437,1679.6991044618453,0.260619095477387
0.08396984924623115,0.9160301507537688,305.06841578190483,478.96939698492463,1645.8607825279778,0.2598472361809045
0.0871859296482412,0.9128140703517588,304.42113239716787,478.39371859296483,1612.7041493729255,0.2590753768844221
0.09040201005025125,0.9095979899497487,303.776589962806,477.818040201005,1580.2154720582769,0.25830351758793973
0.0936180904522613,0.9063819095477387,303.1347711055881,477.24236180904524,1548.3812943020662,0.2575316582914573
0.09683417085427136,0.9031658291457286,302.49565859879806,476.66668341708544,1517.188430905404,0.25675979899497486
0.1000502512562814,0.8999497487437186,301.85923536069356,476.0910050251256,1486.6239622913872,0.2559879396984925
0.10326633165829145,0.8967336683417085,301.22548445298406,475.51532663316584,1456.6752291540095,0.2552160804020101
0.1064824120603015,0.8935175879396985,300.59438907932827,474.93964824120604,1427.329827214895,0.25444422110552767
0.10969849246231156,0.8903015075376884,299.9659325838502,474.36396984924625,1398.575602085637,0.25367236180904523
0.1129145728643216,0.8870854271356784,299.34009844967375,473.7882914572864,1370.4006442336524,0.25290050251256285
0.11613065326633165,0.8838693467336683,298.716870297476,473.21261306532665,1342.7932840494516,0.2521286432160804
0.11934673366834171,0.8806532663316583,298.09623188405794,472.63693467336685,1315.7420870132657,0.25135678391959804
0.12256281407035176,0.8774371859296483,297.4781671009335,472.06125628140705,1289.235848959065,0.2505849246231156
0.12577889447236182,0.8742211055276382,296.8626599729356,471.48557788944726,1263.2635914339655,0.24981306532663322
0.12899497487437186,0.8710050251256282,296.2496946568404,470.90989949748746,1237.8145571511427,0.24904120603015079
0.1322110552763819,0.8677889447236181,295.639255440007,470.33422110552766,1212.8782055343288,0.24826934673366838
0.13542713567839196,0.8645728643216081,295.03132673903565,469.7585427135678,1188.4442083520817,0.24749748743718597
0.13864321608040203,0.8613567839195979,294.42589309844124,469.182864321608,1164.5024454400009,0.24672562814070353
0.14185929648241208,0.8581407035175879,293.8229391893437,468.6071859296482,1141.0430005091177,0.2459537688442211
0.14507537688442212,0.8549246231155778,293.22244980817396,468.0315075376884,1118.0561570387308,0.24518190954773872
0.14829145728643217,0.8517085427135678,292.6244098753967,467.4558291457286,1095.5323942519783,0.24441005025125628
0.15150753768844222,0.8484924623115577,292.0288044342473,466.8801507537688,1073.4623831724891,0.24363819095477388
0.15472361809045226,0.8452763819095477,291.4356186494856,466.304472361809,1051.836982760476,0.24286633165829147
0.1579396984924623,0.8420603015075376,290.8448378061638,465.7287939698492,1030.6472361266574,0.24209447236180906
0.16115577889447238,0.8388442211055276,290.25644730840963,465.1531155778894,1009.8843668224685,0.24132261306532662
0.16437185929648243,0.8356281407035175,289.6704326782246,464.5774371859296,989.5397752049903,0.24055075376884424
0.16758793969849248,0.8324120603015075,289.08677955429624,464.0017587939698,969.6050348751255,0.2397788944723618
0.17080402010050252,0.8291959798994974,288.5054736908251,463.42608040201003,950.0718891875142,0.2390070351758794
0.17402010050251257,0.8259798994974874,287.92650095636554,462.85040201005023,930.9322478307688,0.238235175879397
0.17723618090452262,0.8227638190954774,287.34984733268067,462.27472361809043,912.1781834766003,0.23746331658291459
0.18045226130653266,0.8195477386934673,286.7754989136109,461.69904522613064,893.8019284964429,0.23669145728643215
0.18366834170854274,0.8163316582914573,286.20344190395616,461.12336683417084,875.7958717442341,0.23591959798994977
0.18688442211055278,0.8131155778894472,285.6336626183715,460.54768844221104,858.1525554039962,0.23514773869346736
0.19010050251256283,0.8098994974874372,285.0661474802755,459.9720100502513,840.8646719009356,0.23437587939698495
0.19331658291457288,0.8066834170854271,284.500883020772,459.39633165829144,823.9250608747597,0.23360402010050255
0.19653266331658292,0.8034673366834171,283.93785587758475,458.82065326633165,807.3267062139735,0.2328321608040201
0.19974874371859297,0.800251256281407,283.37705279400416,458.24497487437185,791.0627331499229,0.23206030150753773
0.20296482412060302,0.797035175879397,282.8184606178473,457.66929648241205,775.1264054093722,0.2312884422110553
0.2061809045226131,0.7938190954773869,282.26206630042907,457.09361809045225,759.5111224244549,0.2305165829145729
0.20939698492462314,0.7906030150753769,281.70785689554674,456.51793969849246,744.2104165988209,0.22974472361809048
0.21261306532663318,0.7873869346733668,281.1558195584755,455.9422613065327,729.2179506288649,0.22897286432160807
0.21582914572864323,0.7841708542713568,280.6059415449763,455.36658291457286,714.5275148789212,0.22820100502512564
0.21904522613065328,0.7809547738693468,280.0582102103149,454.79090452261306,700.1330248093283,0.22742914572864326
0.22226130653266332,0.7777386934673367,279.5126130082927,454.2152261306533,686.0285184563163,0.22665728643216082
0.22547738693467337,0.7745226130653267,278.969137490289,453.6395477386935,672.2081539626552,0.2258854271356784
0.22869346733668344,0.7713065326633166,278.4277713043139,453.06386934673367,658.666207158053,0.225113567839196
0.2319095477386935,0.7680904522613066,277.8885021940727,452.48819095477387,645.3970691883007,0.2243417085427136
0.23512562814070354,0.7648743718592965,277.351317998041,451.91251256281413,632.3952441921707,0.2235698492462312
0.23834170854271358,0.7616582914572865,276.8162066485502,451.3368341708543,619.6553470251257,0.22279798994974878
0.24155778894472363,0.7584422110552764,276.283156170884,450.7611557788945,607.1721010288749,0.22202613065326635
0.24477386934673367,0.7552261306532664,275.7521546823854,450.18547738693474,594.9403358458718,0.22125427135678397
0.24798994974874372,0.7520100502512563,275.2231903915733,449.6097989949749,582.9549852778331,0.22048241206030156
0.25120603015075377,0.7487939698492463,274.69625159726996,449.0341206030151,571.2110851874028,0.21971055276381912
0.2544221105527638,0.7455778894472362,274.17132668773803,448.45844221105534,559.703771442089,0.21893869346733674
0.25763819095477386,0.7423618090452262,273.64840413982773,447.88276381909554,548.4282778996155,0.2181668341708543
0.2608542713567839,0.7391457286432161,273.1274725181335,447.3070854271357,537.3799344338674,0.2173949748743719
0.264070351758794,0.735929648241206,272.60852047416074,446.73140703517583,526.5541650005972,0.21662311557788946
0.26728643216080405,0.732713567839196,272.0915367455013,446.1557286432161,515.9464857421038,0.21585125628140706
0.2705025125628141,0.7294974874371859,271.57651015501875,445.58005025125624,505.5525031300916,0.21507939698492462
0.27371859296482415,0.7262814070351759,271.06342961004344,445.00437185929644,495.3679121459402,0.21430753768844224
0.2769346733668342,0.7230653266331658,270.5522841015755,444.4286934673367,485.38849449763904,0.2135356783919598
0.28015075376884424,0.7198492462311558,270.0430627034975,443.8530150753769,475.6101168726362,0.2127638190954774
0.2833668341708543,0.7166331658291457,269.53575457179636,443.27733668341705,466.0287292258904,0.211991959798995
0.28658291457286433,0.7134170854271357,269.0303489437931,442.7016582914573,456.6403631024059,0.21122010050251258
0.2897989949748744,0.7102010050251256,268.5268351373821,442.1259798994975,447.44112999356366,0.21044824120603015
0.2930150753768844,0.7069849246231156,268.0252025502779,441.5503015075377,438.42721972656585,0.20967638190954777
0.2962311557788945,0.7037688442211055,267.525440659272,440.97462311557786,429.59489888632123,0.20890452261306533
0.2994472361809045,0.7005527638190955,267.0275390194962,440.3989447236181,420.9405092691284,0.20813266331658295
0.30266331658291457,0.6973366834170854,266.5314872636952,439.82326633165826,412.46046636750464,0.20736080402010051
0.3058793969849246,0.6941206030150754,266.037275101507,439.24758793969846,404.1512578855436,0.2065889447236181
0.3090954773869347,0.6909045226130652,265.54489231875135,438.67190954773866,396.0094422841769,0.20581708542713567
0.31231155778894476,0.6876884422110552,265.05432877672627,438.09623115577887,388.031647355747,0.20504522613065326
0.3155276381909548,0.6844723618090451,264.5655744115117,437.52055276381907,380.2145688272926,0.20427336683417086
0.31874371859296485,0.6812562814070351,264.0786192332817,436.94487437185927,372.55496899197146,0.20350150753768845
0.3219597989949749,0.678040201005025,263.59345332562367,436.3691959798995,365.04967536805697,0.20272964824120604
0.32517587939698495,0.674824120603015,263.11006684486506,435.7935175879397,357.69557938494586,0.2019577889447236
0.328391959798995,0.671608040201005,262.6284500194079,435.2178391959799,350.4896350956397,0.20118592964824122
0.33160804020100504,0.6683919597989949,262.14859314907034,434.6421608040201,343.42885791516375,0.2004140703517588
0.3348241206030151,0.6651758793969849,261.6704866044349,434.0664824120603,336.5103233843988,0.19964221105527638
0.33804020100502513,0.6619597989949748,261.19412082620516,433.4908040201004,329.73116595881964,0.19887035175879397
0.3412562814070352,0.6587437185929648,260.7194863245679,432.9151256281407,323.0885778216311,0.19809849246231157
0.3444723618090452,0.6555276381909547,260.2465736785635,432.3394472361809,316.579807720818,0.19732663316582913
0.34768844221105527,0.6523115577889447,259.7753735354621,431.7637688442211,310.20215982961963,0.19655477386934675
0.3509045226130653,0.6490954773869346,259.3058766101476,431.18809045226124,303.9529926299627,0.1957829145728643
0.3541206030150754,0.6458793969849246,258.83807368450726,430.6124120603015,297.82971781838836,0.19501105527638193
0.35733668341708547,0.6426633165829145,258.3719556068286,430.0367336683417,291.82979923401757,0.1942391959798995
0.3605527638190955,0.6394472361809045,257.90751329120275,429.4610552763819,285.95075180811517,0.1934673366834171
0.36376884422110556,0.6362311557788944,257.4447377169338,428.88537688442216,280.1901405348154,0.19269547738693468
0.3669849246231156,0.6330150753768844,256.98361992795486,428.3096984924623,274.5455794625805,0.19192361809045227
0.37020100502512565,0.6297989949748743,256.5241510322506,427.7340201005025,269.01473070598047,0.19115175879396984
0.3734170854271357,0.6265829145728643,256.0663222012852,427.1583417085427,263.59530347737666,0.19037989949748746
0.37663316582914574,0.6233668341708543,255.61012466943706,426.5826633165829,258.2850531381168,0.18960804020100505
0.3798492462311558,0.6201507537688442,255.15554973343973,426.0069849246231,253.0817802688407,0.18883618090452262
0.38306532663316584,0.6169346733668342,254.70258875182773,425.43130653266326,247.98332975851702,0.18806432160804024
0.3862814070351759,0.6137185929648241,254.25123314438963,424.8556281407035,242.98758991183203,0.1872924623115578
0.38949748743718593,0.6105025125628141,253.80147439162593,424.2799497487437,238.0924915745582,0.1865206030150754
0.392713567839196,0.607286432160804,253.35330403421298,423.7042713567839,233.2960072765459,0.18574874371859298
0.395929648241206,0.604070351758794,252.90671367247288,423.1285929648241,228.59615039197655,0.18497688442211058
0.3991457286432161,0.6008542713567839,252.46169496584852,422.5529145728643,223.99097431653607,0.18420502512562814
0.40236180904522617,0.5976381909547739,252.01823963238434,421.9772361809045,219.47857166116168,0.18343316582914576
0.4055778894472362,0.5944221105527638,251.57633944821268,421.4015577889448,215.057073462033,0.18266130653266333
0.40879396984924626,0.5912060301507538,251.13598624704528,420.825879396985,210.72464840647808,0.18188944723618095
0.4120100502512563,0.5879899497487437,250.69717191967018,420.25020100502513,206.4795020744722,0.1811175879396985
0.41522613065326636,0.5847738693467337,250.25988841345423,419.67452261306534,202.3198761954198,0.1803457286432161
0.4184422110552764,0.5815577889447237,249.82412773185015,419.09884422110554,198.2440479199058,0.1795738693467337
0.42165829145728645,0.5783417085427136,249.38988193390932,418.52316582914574,194.25032910612094,0.1788020100502513
0.4248743718592965,0.5751256281407036,248.9571431337994,417.94748743718594,190.33706562065962,0.17803015075376885
0.42809045226130654,0.5719095477386935,248.5259035003267,417.3718090452262,186.50263665340518,0.17725829145728647
0.4313065326633166,0.5686934673366835,248.0961552564642,416.79613065326635,182.74545404621733,0.17648643216080406
0.43452261306532663,0.5654773869346734,247.66789067888365,416.22045226130655,179.06396163514162,0.17571457286432163
0.4377386934673367,0.5622613065326634,247.24110209749318,415.64477386934675,175.45663460587292,0.17494271356783925
0.44095477386934673,0.5590452261306533,246.81578189497935,415.069095477387,171.92197886220094,0.1741708542713568
0.4441708542713568,0.5558291457286433,246.39192250635367,414.49341708542715,168.45853040718117,0.17339899497487438
0.4473869346733669,0.5526130653266331,245.96951641850447,413.9177386934673,165.06485473676938,0.17262713567839197
0.4506030150753769,0.5493969849246231,245.54855616975274,413.34206030150756,161.73954624567529,0.17185527638190956
0.45381909547738697,0.546180904522613,245.1290343494129,412.7663819095477,158.48122764518268,0.17108341708542713
0.457035175879397,0.542964824120603,244.71094359735784,412.1907035175879,155.28854939269866,0.17031155778894475
0.46025125628140706,0.5397487437185929,244.29427660358854,411.61502512562816,152.16018913279532,0.1695396984924623
0.4634673366834171,0.5365326633165829,243.87902610780802,411.03934673366837,149.0948511495121,0.16876783919597993
0.46668341708542715,0.5333165829145728,243.4651848989996,410.4636683417085,146.09126582969026,0.1679959798994975
0.4698994974874372,0.5301005025125628,243.05274581500962,409.88798994974877,143.1481891371209,0.1672241206030151
0.47311557788944725,0.5268844221105528,242.64170174213396,409.3123115577889,140.2644020972843,0.16645226130653268
0.4763316582914573,0.5236683417085427,242.23204561470948,408.7366331658292,137.43871029247143,0.16568040201005027
0.47954773869346734,0.5204522613065327,241.82377041470878,408.1609547738693,134.66994336707484,0.16490854271356784
0.4827638190954774,0.5172361809045226,241.4168691713396,407.5852763819095,131.95695454284672,0.16413668341708545
0.48597989949748743,0.5140201005025126,241.0113349606482,407.0095979899497,129.29862014392225,0.16336482412060302
0.4891959798994975,0.5108040201005025,240.60716090512642,406.43391959799,126.69383913141057,0.1625929648241206
0.4924120603015076,0.5075879396984924,240.20434017332295,405.85824120603013,124.14153264736322,0.16182110552763818
0.49562814070351763,0.5043718592964823,239.80286597945837,405.28256281407033,121.64064356792832,0.16104924623115577
0.4988442211055277,0.5011557788944723,239.40273158304436,404.70688442211053,119.19013606550675,0.16027738693467336
0.5020603015075377,0.49793969849246233,239.00393028850627,404.1312060301508,116.7889951797299,0.15950552763819098
0.5052763819095477,0.4947236180904523,238.6064554448095,403.55552763819094,114.43622639707894,0.15873366834170854
0.5084924623115578,0.49150753768844224,238.21030044509013,402.9798492462312,112.13085523897374,0.15796180904522616
0.5117085427135678,0.4882914572864322,237.81545872628857,402.40417085427134,109.87192685816,0.15718994974874373
0.514924623115578,0.48507537688442204,237.42192376878722,401.82849246231154,107.65850564322633,0.1564180904522613
0.518140703517588,0.481859296482412,237.02968909605164,401.25281407035175,105.48967483108996,0.15564623115577889
0.521356783919598,0.47864321608040195,236.63874827427517,400.67713567839195,103.36453612728795,0.15487437185929648
0.5245728643216081,0.4754271356783919,236.24909491202726,400.10145728643215,101.28220933391813,0.15410251256281407
0.5277889447236181,0.47221105527638185,235.8607226599051,399.52577889447235,99.24183198507592,0.15333065326633166
0.5310050251256282,0.4689949748743718,235.4736252101887,398.95010050251256,97.24255898963446,0.15255879396984925
0.5342211055276382,0.46577889447236176,235.0877962964995,398.37442211055276,95.28356228122176,0.15178693467336682
0.5374371859296483,0.4625628140703517,234.70322969346213,397.79874371859296,93.36403047524946,0.15101507537688444
0.5406532663316583,0.45934673366834167,234.3199192163696,397.22306532663316,91.4831685328499,0.150243216080402
0.5438693467336684,0.4561306532663316,233.93785872085192,396.64738693467336,89.64019743158426,0.1494713567839196
0.5470854271356784,0.4529145728643216,233.5570421025475,396.07170854271357,87.83435384278434,0.1486994974874372
0.5503015075376885,0.4496984924623115,233.17746329677826,395.49603015075377,86.06488981539378,0.14792763819095478
0.5535175879396985,0.4464824120603015,232.7991162782275,394.92035175879397,84.33107246617914,0.14715577889447234
0.5567336683417086,0.44326633165829143,232.4219950606213,394.3446733668342,82.63218367618174,0.14638391959798996
0.5599497487437186,0.4400502512562814,232.04609369641264,393.7689949748744,80.96751979328405,0.14561206030150753
0.5631658291457287,0.43683417085427134,231.67140627646882,393.1933165829146,79.3363913407689,0.14484020100502515
0.5663819095477387,0.4336180904522613,231.29792692976176,392.6176381909548,77.73812273174892,0.1440683417085427
0.5695979899497488,0.43040201005025125,230.92564982306132,392.041959798995,76.17205198934995,0.1432964824120603
0.5728140703517588,0.4271859296482412,230.55456916063173,391.4662814070352,74.6375304725306,0.1425246231155779
0.5760301507537688,0.42396984924623116,230.1846791839307,390.8906030150754,73.13392260742572,0.1417527638190955
0.5792462311557789,0.4207537688442211,229.81597417131167,390.31492462311553,71.66060562410239,0.14098090452261308
0.5824623115577889,0.41753768844221106,229.4484484377287,389.7392462311558,70.2169692986182,0.14020904522613067
0.585678391959799,0.414321608040201,229.08209633444412,389.16356783919593,68.80241570027691,0.13943718592964827
0.588894472361809,0.41110552763819097,228.7169122487395,388.5878894472362,67.41635894397486,0.13866532663316586
0.5921105527638191,0.4078894472361809,228.35289060362868,388.0122110552764,66.05822494753727,0.13789346733668342
0.5953266331658291,0.4046733668341709,227.9900258575741,387.4365326633166,64.72745119394241,0.13712160804020102
0.5985427135678392,0.40145728643216083,227.62831250420538,386.8608542713568,63.423486498336324,0.1363497487437186
0.6017587939698492,0.3982412060301508,227.267745072041,386.285175879397,62.145790779741176,0.1355778894472362
0.6049748743718594,0.3950251256281406,226.90831812421231,385.70949748743715,60.89383483736209,0.13480603015075376
0.6081909547738694,0.3918090452261306,226.55002625819023,385.1338190954774,59.66710013140141,0.13403417085427136
0.6114070351758795,0.38859296482412053,226.19286410551464,384.55814070351755,58.46507856828726,0.13326231155778895
0.6146231155778895,0.3853768844221105,225.83682633152623,383.9824623115578,57.2872722902298,0.1324904522613065
0.6178391959798996,0.38216080402010044,225.48190763510075,383.40678391959796,56.13319346901677,0.13171859296482413
0.6210552763819096,0.3789447236180904,225.12810274838623,382.8311055276382,55.00236410396254,0.1309467336683417
0.6242713567839197,0.37572864321608035,224.77540643654206,382.25542713567836,53.89431582392849,0.1301748743718593
0.6274874371859297,0.3725125628140703,224.42381349748086,381.6797487437186,52.80858969333086,0.12940301507537688
0.6307035175879397,0.36929648241206026,224.0733187616129,381.10407035175876,51.744736022057396,0.12863115577889447
0.6339195979899498,0.3660804020100502,223.72391709159254,380.52839195979897,50.7023141792129,0.12785929648241207
0.6371356783919598,0.36286432160804016,223.37560338206723,379.95271356783917,49.68089241061699,0.12708743718592966
0.6403517587939699,0.3596482412060301,223.02837255942902,379.3770351758794,48.68004765997881,0.12631557788944725
0.6435678391959799,0.35643216080402007,222.68221958156792,378.8013567839196,47.69936539367364,0.12554371859296484
0.64678391959799,0.35321608040201,222.33713943762822,378.22567839195983,46.73843942905007,0.1247718592964824
0.65,0.35,221.99312714776636,377.65,45.79687176619565,0.124
